Peaks,YoungWT1_Ly6Chigh,YoungWT2_Ly6Chigh,YoungWT3_Ly6Chigh,OldWT1_Ly6Chigh,OldWT2_Ly6Chigh,OldWT3_Ly6Chigh,y,o
Merged-chr19-60799965-7,8.547217234,3.703246604,2.253568976,17.76124601,10.23944051,13.22427986,4.834677605,13.74165546
Merged-chr3-117183824-7,4.559205934,6.233066583,2.120114017,9.514344261,10.29888574,16.86212781,4.304128845,12.22511927
Merged-chr13-58589658-3,3.809903283,1.450305805,0,2.12677581,10.23944051,2.536525208,1.753403029,4.967580509
Merged-chr11-97083106-8,6.419716249,3.703246604,0.914776257,9.526068654,5.04330652,16.67060734,3.67924637,10.4133275
Merged-chr5-21351862-16,9.521763001,2.774394521,2.120114017,14.76899845,12.51487173,13.49846748,4.805423846,13.59411255
Merged-chr3-88718048-4,7.500605856,3.703246604,2.120114017,9.526068654,8.013475182,20.14462202,4.441322159,12.56138862
Merged-chr2-163253482-6,5.893444141,1.450305805,2.019544505,5.525170884,10.05326886,10.89552874,3.12109815,8.824656161
Merged-chr19-29185799-2,3.809903283,2.774394521,0,4.725041846,8.616796932,5.265942068,2.194765935,6.202593615
Merged-chr4-107845190-6,5.38716003,1.450305805,2.253568976,2.12677581,10.05326886,13.49846748,3.030344937,8.55950405
Merged-chr5-122548859-5,8.017947585,1.450305805,0,10.39591812,5.438329456,10.89552874,3.156084463,8.909925439
Merged-chr15-82807596-5,4.356971098,1.543019418,2.253568976,12.17706177,5.485414559,5.265942068,2.717853164,7.642806132
Merged-chr13-103897780-4,2.985610272,1.450305805,3.846751439,2.12677581,10.23944051,10.89552874,2.760889172,7.75391502
Merged-chr13-31349862-6,3.809903283,2.774394521,7.263974308,22.38499333,11.19751682,5.265942068,4.616090704,12.94948407
Merged-chr3-52007595-2,5.893444141,0.784950645,2.253568976,5.525170884,8.616796932,10.89552874,2.977321254,8.345832185
Merged-chr15-103281020-6,6.419968726,1.450305805,2.253568976,9.514344261,10.23944051,8.562242744,3.374614502,9.438675838
Merged-chr4-32213690-3,4.559205934,1.543019418,2.019544505,5.525170884,8.616796932,8.562242744,2.707256619,7.568070187
Merged-chr6-130698848-4,4.559205934,1.543019418,3.846751439,5.409390012,11.50560789,10.89552874,3.316325597,9.270175547
Merged-chr1-153333849-2,4.195670466,1.450305805,4.852879588,10.39591812,5.438329456,13.49846748,3.49961862,9.777571685
Merged-chr10-12320508-13,4.196379074,2.774394521,4.852879588,10.33639139,16.73417135,5.928693338,3.941217728,10.99975203
Merged-chr6-34902367-5,6.33854016,2.774394521,0,8.80957802,11.50560789,5.11678361,3.037644894,8.477323173
Merged-chr9-43811589-2,4.195670466,1.450305805,0.914776257,12.17706177,3.5946972,2.536525208,2.186917509,6.102761393
Merged-chr11-119126639-7,6.96207082,6.436595288,2.120114017,17.76124601,8.616796932,16.86212781,5.172926708,14.41339025
Merged-chr2-25067909-5,6.419968726,1.450305805,2.019544505,5.409390012,8.616796932,13.49846748,3.296606345,9.174884808
Merged-chr6-31164150-2,4.196379074,1.450305805,0.914776257,11.72439219,1.235471798,5.265942068,2.187153712,6.075268685
Merged-chr9-67851334-6,4.233833095,1.450305805,4.852879588,14.76899845,1.235471798,13.22427986,3.512339496,9.742916703
Merged-chr4-104712572-6,2.635628186,7.026302849,0.914776257,9.526068654,14.53339943,5.265942068,3.525569097,9.775136717
Merged-chr5-22917367-5,0.95554173,7.026302849,4.852879588,15.81206311,14.53339943,5.200965315,4.278241389,11.84880929
Merged-chr1-35854600-6,6.086594589,7.026302849,2.120114017,9.514344261,10.23944051,22.42288284,5.077670485,14.0588892
Merged-chr9-3006821-13,1643.60159,1817.209983,2304.73996,3042.717722,5274.256461,7614.629956,1921.850511,5310.534713
Merged-chr15-41657243-9,3.890143056,3.513151424,5.325370907,9.514344261,5.485414559,20.14462202,4.242888462,11.71479361
Merged-chr16-94066405-10,7.060503904,6.436595288,5.325370907,8.80957802,22.99518965,20.14462202,6.2741567,17.31646323
Merged-chr7-111262940-13,3.890143056,3.703246604,0,4.725041846,10.29888574,5.928693338,2.531129887,6.984206975
Merged-chr2-35045141-3,4.196379074,1.543019418,2.253568976,8.166181872,8.616796932,5.265942068,2.664322489,7.349640291
Merged-chr5-105400156-4,6.419716249,3.703246604,2.253568976,11.72439219,11.50560789,10.89552874,4.12551061,11.37517627
Merged-chr1-42769103-7,4.196379074,6.436595288,7.263974308,14.98793992,20.85054855,13.49846748,5.965649557,16.44565198
Merged-chr9-114812146-4,8.972108991,3.703246604,2.120114017,17.36745381,12.51487173,10.89552874,4.931823204,13.59261809
Merged-chr6-32167894-4,3.492411343,1.450305805,4.852879588,9.526068654,11.50560789,5.928693338,3.265198912,8.986789961
Merged-chr9-63500158-3,7.448962855,1.450305805,2.120114017,8.166181872,8.616796932,13.49846748,3.673127559,10.09381543
Merged-chr8-91403509-10,3.931186282,3.703246604,7.263974308,12.17706177,8.616796932,20.14462202,4.966135731,13.64616024
Merged-chr1-82793262-6,3.890143056,2.774394521,4.852879588,9.514344261,11.19751682,10.89552874,3.839139055,10.53579661
Merged-chr6-82741671-12,7.392040609,1.450305805,2.120114017,8.80957802,10.23944051,10.89552874,3.654153477,9.981515757
Merged-chr17-26753673-10,6.96207082,0.784950645,0.914776257,2.12677581,8.013475182,13.49846748,2.887265907,7.879572824
Merged-chr2-71570460-7,4.857626686,3.703246604,2.019544505,5.409390012,10.23944051,13.22427986,3.526805932,9.624370127
Merged-chr8-121176420-5,4.233833095,10.39186719,2.120114017,4.725041846,17.3743698,23.56871802,5.581938101,15.22270989
Merged-chr17-70570989-19,8.017947585,6.436595288,5.325370907,22.38499333,22.99518965,8.562242744,6.593304593,17.98080857
Merged-chr11-115100681-5,2.985610272,3.513151424,2.120114017,12.17706177,5.363516458,5.928693338,2.872958571,7.823090522
Merged-chr7-99988951-2,3.890143056,2.774394521,4.852879588,14.76899845,5.684324919,10.89552874,3.839139055,10.44961737
Merged-chrX-56607520-4,4.195670466,6.436595288,0,12.55663835,5.438329456,10.89552874,3.544088585,9.630165515
Merged-chr11-102728717-3,3.809903283,3.513151424,0.914776257,11.72439219,5.363516458,5.265942068,2.745943655,7.451283572
Merged-chr4-57652660-6,3.890143056,2.774394521,4.852879588,10.39591812,18.25000117,2.536525208,3.839139055,10.39414817
Merged-chr10-100495078-7,4.857626686,1.543019418,4.852879588,5.409390012,11.50560789,13.49846748,3.751175231,10.13782179
Merged-chr1-186202731-11,2.951189702,1.450305805,7.263974308,9.526068654,16.73417135,5.265942068,3.888489938,10.50872736
Merged-chr15-27960591-4,4.559205934,7.026302849,2.253568976,9.526068654,11.19751682,16.67060734,4.61302592,12.46473094
Merged-chr4-57301866-4,3.492411343,3.703246604,0.914776257,2.929293184,5.438329456,13.49846748,2.703478068,7.288696707
Merged-chr12-4488583-3,5.893444141,1.543019418,0.914776257,4.725041846,12.51487173,5.265942068,2.783746605,7.501951881
Merged-chr9-3036019-9,70.5527951,272.9944704,252.686708,572.3273441,322.0482476,711.9645441,198.7446578,535.4467119
Merged-chr4-147528076-4,2.985610272,9.297304305,13.19774147,18.87766719,24.25959752,25.49600081,8.493552016,22.87775517
Merged-chr8-10893906-8,3.931186282,2.774394521,2.019544505,9.526068654,8.013475182,5.928693338,2.908375103,7.822745725
Merged-chr8-86599345-6,5.893444141,7.026302849,4.852879588,14.76899845,18.7723076,14.22886401,5.924208859,15.92339002
Merged-chr13-24938884-6,2.985610272,3.703246604,2.019544505,9.514344261,8.616796932,5.265942068,2.90280046,7.799027754
Merged-chr4-132382568-8,7.060503904,3.513151424,3.846751439,14.98793992,10.23944051,13.49846748,4.806802256,12.90861597
Merged-JH584304.1-78657-11,616.0436695,1030.459054,1087.598602,1782.080117,2062.911071,3493.53761,911.3671085,2446.176266
Merged-chr17-5602198-12,3.089440803,6.233066583,0.914776257,12.17706177,10.05326886,5.200965315,3.412427881,9.143765315
Merged-chr6-121230135-9,8.719816764,2.774394521,3.846751439,11.72439219,12.51487173,16.86212781,5.113654241,13.70046391
Merged-chr9-45368746-3,4.559205934,7.026302849,0.914776257,4.725041846,8.616796932,20.14462202,4.16676168,11.1621536
Merged-chr11-54619047-17,9.394548919,2.774394521,2.253568976,11.72439219,10.23944051,16.67060734,4.807504139,12.87814668
Merged-chr11-67676355-3,3.603441761,1.543019418,2.253568976,12.17706177,2.376241469,5.265942068,2.466676718,6.606415102
Merged-chr11-46366533-16,4.356971098,1.450305805,2.253568976,8.80957802,10.23944051,2.536525208,2.686948626,7.195181246
Merged-chr13-51424881-15,3.890143056,3.703246604,3.846751439,11.72439219,8.013475182,10.89552874,3.813380366,10.21113204
Merged-chr7-122295557-7,6.726762734,3.703246604,4.852879588,17.15009365,10.23944051,13.49846748,5.094296309,13.62933388
Merged-chr3-51289316-11,7.060503904,7.026302849,2.253568976,14.76899845,12.51487173,16.43152432,5.44679191,14.57179817
Merged-chr16-22043965-3,3.603441761,1.543019418,0.914776257,2.929293184,8.013475182,5.265942068,2.020412479,5.402903478
Merged-chr6-57571768-3,3.089440803,1.450305805,2.019544505,9.514344261,5.485414559,2.536525208,2.186430371,5.845428009
Merged-chr1-168372265-21,7.392040609,6.436595288,8.967237463,20.90145927,29.10976078,10.89552874,7.598624453,20.3022496
Merged-chr11-68982844-4,6.419968726,2.774394521,0.914776257,5.525170884,5.04330652,16.43152432,3.369713168,9.000000575
Merged-chr10-94341586-4,5.38716003,2.774394521,2.019544505,2.142870329,11.50560789,13.49846748,3.393699685,9.0489819
Merged-chr9-118030314-2,3.492411343,3.513151424,2.120114017,5.409390012,8.013475182,10.89552874,3.041892261,8.106131311
Merged-chr5-16309797-12,4.195670466,9.297304305,2.253568976,11.72439219,16.73417135,13.49846748,5.248847916,13.98567701
Merged-chr11-4975833-6,4.196379074,6.436595288,2.253568976,12.17706177,5.684324919,16.43152432,4.295514446,11.43097034
Merged-chr3-89331035-3,5.465560712,1.543019418,4.852879588,5.525170884,3.5946972,22.42288284,3.953819906,10.51425031
Merged-chr8-108737345-2,1.114754386,8.81725382,2.019544505,12.17706177,5.363516458,14.22886401,3.983850904,10.58981408
Merged-chr10-96364010-3,3.018864042,1.543019418,2.019544505,5.409390012,6.80754012,5.265942068,2.193809322,5.827624067
Merged-chr12-111843482-5,8.017947585,2.774394521,2.019544505,11.72439219,5.438329456,16.86212781,4.27062887,11.34161649
Merged-chr15-97237121-5,3.018864042,2.774394521,2.120114017,10.33639139,5.363516458,5.265942068,2.63779086,6.988616639
Merged-chr9-3018388-14,395.9481622,526.1435368,665.740614,856.7858779,1247.028038,2096.324287,529.2774377,1400.046068
Merged-chr15-40131317-2,3.603441761,0.784950645,2.120114017,9.526068654,2.376241469,5.265942068,2.169502141,5.72275073
Merged-chr13-47182525-9,9.521763001,6.436595288,7.168349098,10.39591812,17.14394049,33.42965292,7.708902462,20.32317051
Merged-chr2-92609072-3,4.857626686,3.513151424,0.914776257,10.39591812,8.956426278,5.11678361,3.095184789,8.156376003
Merged-chr1-138841612-2,5.38716003,2.774394521,2.019544505,8.166181872,5.438329456,13.22427986,3.393699685,8.942930396
Merged-chr9-42706056-10,3.809903283,6.436595288,2.253568976,9.526068654,12.51487173,10.89552874,4.166689182,10.97882304
Merged-chr6-112665308-4,6.419716249,1.450305805,2.253568976,2.929293184,10.23944051,13.49846748,3.374530343,8.889067058
Merged-chr2-146533685-5,4.233833095,7.026302849,2.253568976,8.80957802,15.83913454,10.89552874,4.504568307,11.84808043
Merged-chr10-84261454-19,3.931186282,8.9367604,2.019544505,8.166181872,14.53339943,16.43152432,4.962497062,13.04370187
Merged-chrX-12960098-5,8.731028357,3.703246604,2.120114017,11.72439219,10.05326886,16.43152432,4.851462993,12.73639512
Merged-chr4-123632300-4,2.985610272,2.774394521,2.253568976,10.39591812,5.363516458,5.265942068,2.671191256,7.008458882
Merged-chr15-75813934-3,3.931186282,3.703246604,0.914776257,8.80957802,5.04330652,8.562242744,2.849736381,7.471709095
Merged-chr17-29730946-4,5.893444141,2.774394521,7.263974308,9.526068654,11.19751682,20.98398127,5.310604323,13.90252225
Merged-chr18-88866036-6,6.419968726,3.703246604,4.852879588,9.526068654,18.7723076,10.89552874,4.992031639,13.064635
Merged-chr17-5887585-8,4.857626686,2.774394521,2.253568976,8.166181872,6.80754012,10.89552874,3.295196728,8.623083577
Merged-chr1-59634150-4,3.890143056,3.703246604,0.914776257,9.526068654,6.80754012,5.928693338,2.836055306,7.420767371
Merged-chr11-6000575-4,3.931186282,3.513151424,2.120114017,9.514344261,10.23944051,5.265942068,3.188150574,8.339908946
Merged-chr19-55545723-4,4.559205934,1.450305805,3.846751439,9.514344261,5.363516458,10.89552874,3.285421059,8.59112982
Merged-chr2-98667152-22,46968.00452,66003.60496,73481.8782,102632.4633,139495.0758,244752.816,62151.16256,162293.4517
Merged-chr19-29828754-3,4.195670466,2.774394521,2.253568976,4.801990711,16.73417135,2.536525208,3.074544654,8.02422909
Merged-chr5-72894160-3,4.559205934,3.513151424,2.120114017,14.98793992,5.684324919,5.928693338,3.397490458,8.866986059
Merged-chr5-122911431-6,10.33691393,3.513151424,2.120114017,14.98793992,10.23944051,16.43152432,5.323393124,13.88630158
Merged-chr9-104315681-2,3.089440803,2.774394521,2.253568976,10.39591812,5.485414559,5.265942068,2.705801433,7.049091582
Merged-chr10-109665117-10,2.951189702,3.703246604,2.253568976,10.33639139,10.29888574,2.536525208,2.969335094,7.723934113
Merged-chr1-40515348-20,6.812156826,1.450305805,3.846751439,9.514344261,11.08664101,10.89552874,4.03640469,10.498838
Merged-chr1-156665995-6,6.079502033,6.436595288,0,14.76899845,12.51487173,5.265942068,4.17203244,10.84993742
Merged-chr10-13823827-6,6.812156826,0,2.253568976,14.76899845,3.5946972,5.200965315,3.021908601,7.854886988
Merged-chr15-80054184-2,5.893444141,2.774394521,2.120114017,14.76899845,2.376241469,10.89552874,3.595984226,9.346922886
Merged-chr9-44801998-4,7.392040609,3.513151424,2.120114017,11.72439219,8.616796932,13.49846748,4.341768683,11.27988553
Merged-chr13-45872250-16,6.13701727,3.703246604,5.325370907,14.98793992,15.83913454,8.562242744,5.055211594,13.1297724
Merged-chr9-3015525-10,174.5391281,253.1355153,314.3655395,473.3953829,505.7528426,947.0785386,247.3467276,642.075588
Merged-chr1-186508560-20,4.195670466,3.513151424,7.168349098,10.33639139,17.3743698,10.89552874,4.959056996,12.86876331
Merged-chrX-93929846-2,3.089440803,3.703246604,2.120114017,12.17706177,5.684324919,5.265942068,2.970933808,7.709109586
Merged-chr17-29371194-17,11.10611229,3.513151424,5.325370907,28.26473387,6.80754012,16.67060734,6.64821154,17.24762711
Merged-chr11-82139613-7,3.931186282,6.436595288,8.967237463,14.98793992,24.25959752,10.89552874,6.445006344,16.71435539
Merged-chr13-63336046-3,1.789388501,6.233066583,3.846751439,9.526068654,8.013475182,13.22427986,3.956402174,10.2546079
Merged-chr3-129357803-4,3.089440803,3.703246604,2.253568976,9.514344261,5.363516458,8.562242744,3.015418794,7.813367821
Merged-chr14-45291826-20,10.37071871,3.703246604,2.120114017,8.166181872,16.73417135,17.05594537,5.398026444,13.98543286
Merged-chr16-94967805-3,3.809903283,0.784950645,2.120114017,4.801990711,10.05326886,2.536525208,2.238322648,5.797261593
Merged-chr16-93211590-7,6.249578193,2.774394521,2.253568976,12.17706177,11.08664101,5.928693338,3.759180563,9.730798706
Merged-chr9-3022192-4,208.3851448,310.7628911,390.1791914,583.6780694,631.0611706,1131.766468,303.1090758,782.1685693
Merged-chr4-59244335-8,10.68677871,2.774394521,2.253568976,14.76899845,12.51487173,13.22427986,5.238247402,13.50271668
Merged-chr9-3035080-6,394.2743451,729.6409136,906.1575626,1269.170923,1337.737054,2625.190015,676.6909404,1744.032664
Merged-chr5-111139428-3,4.356971098,3.513151424,2.120114017,14.76899845,5.04330652,5.928693338,3.330078846,8.580332769
Merged-chr14-20258670-3,3.492411343,2.774394521,2.019544505,10.39591812,5.684324919,5.265942068,2.76211679,7.115395036
Merged-chr1-10003477-6,6.079502033,0.784950645,2.253568976,4.725041846,13.55945172,5.200965315,3.039340551,7.828486294
Merged-chr8-84956944-4,4.233833095,1.450305805,2.253568976,11.72439219,3.601082098,5.11678361,2.645902625,6.814085966
Merged-chr4-78798505-2,0.316927008,6.233066583,2.120114017,9.526068654,10.23944051,2.536525208,2.890035869,7.434011457
Merged-chr12-81988405-3,3.931186282,0.784950645,2.253568976,10.33639139,5.04330652,2.536525208,2.323235301,5.972074373
Merged-chr9-69667383-14,3.018864042,2.774394521,8.967237463,15.81206311,13.55945172,8.562242744,4.920165342,12.64458586
Merged-chr16-45192765-7,4.195670466,2.774394521,3.846751439,8.80957802,5.485414559,13.49846748,3.605605475,9.264486686
Merged-chr2-108796967-10,4.233833095,1.450305805,11.17194833,4.801990711,27.59631426,10.89552874,5.618695743,14.4312779
Merged-chr4-147335946-11,8.719816764,14.3541771,25.78141922,21.41116753,50.5030032,53.54787487,16.28513769,41.82068187
Merged-chr8-12825927-3,8.481570404,1.543019418,2.019544505,8.80957802,8.616796932,13.49846748,4.014711442,10.30828081
Merged-chr2-60323651-6,6.96207082,1.450305805,2.120114017,10.39591812,11.50560789,5.11678361,3.510830214,9.006103207
Merged-chr3-138512531-2,2.635628186,2.774394521,2.120114017,5.409390012,8.616796932,5.265942068,2.510045575,6.430709671
Merged-chr4-54128960-8,6.419968726,6.233066583,3.846751439,4.725041846,17.3743698,20.14462202,5.499928916,14.08134456
Merged-chr10-93111523-15,3.089440803,1.543019418,2.019544505,9.526068654,2.376241469,5.11678361,2.217334909,5.673031244
Merged-chr1-127084072-7,3.603441761,1.543019418,2.019544505,3.014684493,10.05326886,5.265942068,2.388668561,6.111298474
Merged-chr14-19417876-19,1043.70595,1866.177729,2064.256493,3089.304725,3367.599776,6264.994462,1658.046724,4240.632988
Merged-chr2-28000284-5,4.857626686,3.513151424,2.120114017,8.166181872,5.438329456,13.22427986,3.496964042,8.942930396
Merged-chr6-72155836-2,4.196379074,2.774394521,2.120114017,4.801990711,12.51487173,5.928693338,3.030295871,7.748518593
Merged-chr3-41541479-4,3.890143056,7.026302849,3.846751439,11.72439219,3.601082098,22.42288284,4.921065781,12.58278571
Merged-chr6-3427214-5,6.086594589,1.543019418,0.914776257,2.929293184,8.013475182,10.89552874,2.848130088,7.279432369
Merged-chr11-33274504-20,5.465560712,3.513151424,4.852879588,16.67233223,5.438329456,13.22427986,4.610530575,11.77831385
Merged-chr10-97054682-6,3.492411343,0.784950645,2.019544505,5.525170884,5.438329456,5.11678361,2.098968831,5.36009465
Merged-chr3-87369382-4,4.233833095,3.703246604,2.120114017,2.12677581,10.05326886,13.49846748,3.352397905,8.55950405
Merged-chr4-147520343-7,4.195670466,20.05925244,13.19774147,18.87766719,23.1365702,53.54787487,12.48422146,31.85403742
Merged-chr9-40762506-2,7.392040609,3.703246604,0.914776257,4.801990711,5.684324919,20.14462202,4.00335449,10.21031255
Merged-chr5-123694641-9,9.206160913,13.75143338,2.019544505,18.87766719,19.76754877,25.05653027,8.325712933,21.23391541
Merged-chr19-5592048-6,6.13701727,3.703246604,5.325370907,11.72439219,6.80754012,20.14462202,5.055211594,12.89218478
Merged-chr9-3025533-17,469.5547051,906.4240659,973.9748364,1524.316103,1588.137223,2879.866276,783.3178691,1997.439867
Merged-chr12-16056388-6,3.089440803,1.543019418,3.846751439,9.514344261,6.80754012,5.265942068,2.826403887,7.19594215
Merged-chr11-119821329-3,3.931186282,1.543019418,2.253568976,12.17706177,2.376241469,5.11678361,2.575924892,6.556695616
Merged-chr19-29494583-7,8.481570404,1.450305805,2.120114017,9.514344261,10.23944051,10.89552874,4.017330075,10.21643784
Merged-chr1-168601116-16,12.29975988,13.75143338,13.35823959,36.75996646,40.94028859,22.42288284,13.13647762,33.3743793
Merged-chr11-8657169-17,3.809903283,1.450305805,4.852879588,9.514344261,10.23944051,5.928693338,3.371029559,8.560826036
Merged-chr8-82988266-3,3.809903283,3.513151424,0.914776257,5.409390012,10.23944051,5.265942068,2.745943655,6.971590863
Merged-chr18-76968613-6,4.356971098,2.774394521,2.120114017,8.166181872,10.05326886,5.265942068,3.083826545,7.828464267
Merged-chr1-191557325-6,4.857626686,1.450305805,2.120114017,8.166181872,8.013475182,5.200965315,2.809348836,7.126874123
Merged-chr16-4630099-8,6.726762734,3.703246604,2.253568976,9.526068654,5.485414559,17.05594537,4.227859438,10.68914286
Merged-chr11-101610591-2,3.931186282,3.513151424,2.120114017,8.80957802,6.80754012,8.562242744,3.188150574,8.059786961
Merged-chr9-3027151-4,151.7258706,239.7725847,308.0887973,449.752141,508.4989989,809.908049,233.1957509,589.3863963
Merged-chr14-33207233-3,5.38716003,2.774394521,2.120114017,14.98793992,5.04330652,5.928693338,3.427222856,8.653313259
Merged-chr14-76764479-5,6.249578193,2.774394521,3.846751439,10.39591812,11.19751682,10.89552874,4.290241384,10.82965456
Merged-chr2-103065633-2,2.635628186,0,2.120114017,0.711725334,5.363516458,5.928693338,1.585247401,4.00131171
Merged-chrX-78593403-2,2.635628186,1.450305805,2.019544505,2.12677581,8.013475182,5.265942068,2.035159499,5.135397687
Merged-chr16-78198946-15,6.079502033,8.9367604,8.967237463,21.41116753,18.92248606,20.14462202,7.994499965,20.1594252
Merged-chr16-33796011-5,4.356971098,1.450305805,3.846751439,4.801990711,8.616796932,10.89552874,3.218009447,8.104772128
Merged-chr12-45138000-3,3.089440803,1.450305805,2.253568976,9.526068654,5.04330652,2.536525208,2.264438528,5.701966794
Merged-chr14-69795513-6,5.38716003,1.543019418,7.263974308,5.525170884,10.05326886,20.14462202,4.731384585,11.90768725
Merged-chr11-32671603-13,2.985610272,3.703246604,4.852879588,9.526068654,8.616796932,10.89552874,3.847245488,9.679464775
Merged-chr19-11640942-19,9.796213817,1.450305805,4.852879588,11.72439219,14.53339943,14.22886401,5.366466403,13.49555188
Merged-chr15-3875641-10,4.356971098,2.774394521,10.69610608,12.55663835,18.7723076,13.49846748,5.942490566,14.94247114
Merged-chr19-11053181-4,6.33854016,1.543019418,2.019544505,10.39591812,3.601082098,10.89552874,3.300368028,8.297509653
Merged-chr6-140517385-3,3.089440803,0.784950645,2.253568976,2.12677581,8.013475182,5.265942068,2.042653475,5.135397687
Merged-chrX-93793350-5,3.890143056,2.774394521,5.325370907,4.801990711,8.616796932,16.67060734,3.996636161,10.02979833
Merged-chr7-43678654-2,5.893444141,3.513151424,2.253568976,5.409390012,5.04330652,18.80012802,3.886721514,9.750941517
Merged-chr10-103369217-11,4.356971098,7.026302849,4.852879588,14.98793992,19.76754877,5.928693338,5.412051178,13.56139401
Merged-chr14-103791269-5,5.465560712,2.774394521,7.168349098,8.166181872,8.013475182,22.42288284,5.136101444,12.8675133
Merged-chr4-102606001-5,3.931186282,1.450305805,2.019544505,14.76899845,1.235471798,2.536525208,2.467012197,6.180331819
Merged-chr10-111100259-6,11.56783579,1.450305805,3.846751439,17.36745381,18.92248606,5.928693338,5.621631011,14.07287774
Merged-chr19-6454513-2,6.079502033,1.450305805,0.914776257,10.33639139,5.684324919,5.11678361,2.814861365,7.045833306
Merged-chr10-67679478-4,6.419716249,1.450305805,0.914776257,5.525170884,11.19751682,5.265942068,2.928266104,7.329543257
Merged-chr12-117200316-9,4.857626686,3.703246604,2.120114017,16.15338584,5.363516458,5.200965315,3.560329102,8.905955871
Merged-chr8-27160346-12,3.890143056,2.774394521,2.019544505,10.33639139,5.438329456,5.928693338,2.894694027,7.234471395
Merged-chr5-43869258-6,2.985610272,3.513151424,10.69610608,16.15338584,13.55945172,13.22427986,5.731622592,14.31237247
Merged-chr18-73864992-12,6.419716249,6.233066583,2.253568976,10.39591812,13.55945172,13.22427986,4.968783936,12.39321657
Merged-chr1-54492586-3,3.018864042,1.450305805,0.914776257,2.12677581,5.363516458,5.928693338,1.794648701,4.472995202
Merged-chr9-96702183-11,6.33854016,3.703246604,2.120114017,11.72439219,5.363516458,13.22427986,4.053966927,10.10406284
Merged-GL456389.1-10661-15,574.7393152,1620.955594,1572.137723,3224.618321,2124.047728,4040.099305,1255.944211,3129.588451
Merged-chr4-41614334-6,5.465560712,3.703246604,4.852879588,11.72439219,8.956426278,14.22886401,4.673895635,11.63656083
Merged-chr2-160578858-5,4.233833095,6.436595288,4.852879588,11.72439219,10.23944051,16.67060734,5.17443599,12.87814668
Merged-chr1-42763632-8,3.018864042,6.233066583,7.263974308,12.17706177,22.99518965,5.928693338,5.505301644,13.70031492
Merged-chr5-136536905-2,3.809903283,3.513151424,2.019544505,4.725041846,2.073015563,16.43152432,3.114199737,7.74319391
Merged-chr2-157037494-12,3.018864042,2.774394521,2.120114017,12.17706177,2.376241469,5.11678361,2.63779086,6.556695616
Merged-chr16-18416380-14,17.47695608,9.297304305,8.967237463,40.98440902,24.21101354,23.56871802,11.91383262,29.58804686
Merged-chr6-122969275-4,2.436195754,7.026302849,2.253568976,5.525170884,10.05326886,13.49846748,3.90535586,9.692302408
Merged-chr16-29453489-7,7.448962855,1.450305805,3.846751439,9.514344261,11.19751682,10.89552874,4.248673366,10.53579661
Merged-JH584304.1-90488-6,168.0483753,304.4891652,318.8851552,543.9612729,491.8087437,926.4571456,263.8075652,654.0757207
Merged-chr17-12165597-13,6.079502033,1.543019418,3.846751439,9.526068654,5.684324919,13.22427986,3.823090963,9.478224478
Merged-chr11-110403781-21,6.419968726,9.297304305,5.325370907,15.14146222,26.08362741,10.89552874,7.014214646,17.37353946
Merged-chr5-140225301-8,10.14888766,3.513151424,4.852879588,10.39591812,18.7723076,16.67060734,6.171639557,15.27961102
Merged-chr4-55813020-4,7.060503904,7.026302849,3.846751439,14.98793992,12.51487173,16.86212781,5.977852731,14.78831315
Merged-chr3-52872440-4,6.726762734,3.513151424,2.120114017,8.166181872,11.50560789,10.89552874,4.120009392,10.18910617
Merged-chr5-121999779-2,6.812156826,2.774394521,2.120114017,5.525170884,12.51487173,10.89552874,3.902221788,9.645190451
Merged-chr1-182657910-6,2.985610272,3.703246604,7.168349098,9.514344261,11.50560789,13.22427986,4.619068658,11.414744
Merged-chr7-122414340-13,2.985610272,9.24660144,3.846751439,9.526068654,10.05326886,20.14462202,5.359654384,13.24131984
Merged-chr5-123027726-6,6.13701727,8.9367604,0.914776257,15.14146222,10.05326886,14.22886401,5.329517976,13.14119836
Merged-chr4-48552096-2,8.719816764,1.450305805,7.263974308,14.98793992,11.08664101,16.86212781,5.811365626,14.31223625
Merged-chr3-20295132-8,6.419968726,3.513151424,3.846751439,9.526068654,15.83913454,8.562242744,4.59329053,11.30914865
Merged-chr18-37908256-9,8.481570404,2.774394521,2.253568976,12.17706177,12.51487173,8.562242744,4.503177967,11.08472541
Merged-chr11-109706230-9,4.857626686,6.436595288,8.967237463,14.76899845,20.85054855,14.22886401,6.753819812,16.616137
Merged-chr3-66004821-2,3.890143056,1.450305805,0.914776257,4.725041846,5.438329456,5.200965315,2.085075039,5.121445539
Merged-chr16-22353859-17,6.419716249,3.703246604,2.253568976,2.12677581,17.3743698,10.89552874,4.12551061,10.13222478
Merged-chr16-25182134-10,2.985610272,1.450305805,2.019544505,10.39591812,5.438329456,0,2.151820194,5.278082525
Merged-chr12-91641944-3,4.233833095,1.450305805,2.120114017,10.33639139,3.601082098,5.200965315,2.601417639,6.379479601
Merged-chr3-103796621-7,4.356971098,0,2.120114017,2.142870329,11.19751682,2.536525208,2.159028372,5.292304119
Merged-chr1-71954055-4,5.893444141,6.436595288,4.852879588,15.14146222,10.29888574,16.67060734,5.727639672,14.0369851
Merged-chr12-40381356-4,4.233833095,1.450305805,2.253568976,5.409390012,11.50560789,2.536525208,2.645902625,6.483841037
Merged-chr4-130738729-3,2.951189702,0,5.325370907,9.526068654,5.485414559,5.265942068,2.758853536,6.75914176
